show_id,title,releaseDate,seasonCount,rating,description,duration,tagline,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,seasonCount_was_null
1000302156,Fashion House (2006),2006-09-05,2.0,TV-14,"Fashion House takes viewers deep into the sullied heart of the fashion industry, a world in which jewel-encrusted dreams can come true in a heartbeat--only to be crushed by the dark forces of insatiable greed, all-consuming desire, and merciless ambition. Bo Derek stars.",60.0,,31.0,10,Generally unfavorable,0,2,Insufficient scores,False
1000303015,Farmer Wants a Wife,2008-04-30,7.0,Unknown,"This reality series brings ten city girls together to compete for the love of one hunky American farm boy.

Farmer Wants a Wife is produced by FremantleMedia North America in association with Super Delicious Productions. Eight episodes were ordered for the first season by The CW Television Network.",,,31.0,14,Generally unfavorable,0,0,Insufficient scores,False
1000342391,Saint George,2014-03-06,1.0,TV-14,"George Lopez, an entrepreneur and recently divorced man juggles the demands from his ex-wife, Mackenzie (Jenn Lyon); his mother, Alma (Olga Merendiz); his son, Harper (Kaden Gibson); his uncle Tio (Danny Treho); cousin Junior (David Zayas) and teaching history at night school.",22.0,"One man, Two worlds. Mas problemas.",31.0,14,Generally unfavorable,37,20,Generally unfavorable,False
1000301630,The Game,2006-10-01,10.0,TV-14,"THE GAME stars Tia Mowry as Melanie Barnett, a young, intelligent medical student, who is also the girlfriend of an eager rookie football player, Derwin Davis (Pooch Hall). Melanie decides to pass on her chance at attending Johns Hopkins Medical School to be with Derwin after he is recently chosen to play for the San Diego Sabres as the new third-string wide receiver.
As Melanie tries to adjust to her new lifestyle, she meets Tasha Mack (Wendy Raquel Robinson), single mother and manager of Malik Wright (Hosea Chanzes) who is a charming star quarterback for the San Diego Sabres and Kelly Pitts (Brittany Daniel), the satisfying wife of Jason Pitts (Coby Bell) who is a thrifty star player for the San Diego Sabres. With the help of Tasha and Kelly, Melanie learns how the game is played amongst the women behind the athletes.",21.0,,31.0,31,Generally unfavorable,48,44,Mixed or average,False
1000301527,Freddie,2005-10-05,1.0,TV-PG,"Freddie Prinze, Jr. makes his television series starring debut in this offbeat family comedy from the team behind ""The Drew Carey Show"" and ""George Lopez."" Freddie Moreno (Prinze) had finally escaped from the raucous house of women with whom he grew up. Having achieved some success as head chef at a trendy Chicago restaurant, he's ready for love and everything else that single life has to offer, including hanging out with his best friend and neighbor, Chris (Brian Green, ""Beverly Hills 90210""). Unfortunately, there's one slight hitch: After the death of his older brother and the collapse of his sister's (Jacqueline Obradors, ""NYPD Blue"") marriage, goodhearted Freddie took in his impulsive sister-in-law (Mädchen Amick, ""Twin Peaks), his pragmatic sister with her 13-year-old daughter (Chloe Suazo, ""The Comeback"") and their irascible grandma (Jenny Gago, ""Coach Carter""), who refuses to speak English and only responds in Spanish -- even though she understands every word. But while the members of this unconventional brood may test Freddie's patience endlessly, they also support and take care of one another, just as they always have. Now all Freddie has to do is figure out how to maintain his thriving bachelor lifestyle in a house overflowing with estrogen.",30.0,,33.0,24,Generally unfavorable,0,0,Insufficient scores,False
1000301624,Inconceivable,2005-09-01,1.0,Unknown,"""Inconceivable"" is an ensemble drama in which the doctors of the Family Options Fertility Clinic help desperate couples give birth.  The Clinic co-founders are attorney Rachel Lu and Dr. Malcolm Bowers and their staff, including psychologist Lydia Crawford, Nurse Patrice LoCicero, office manager Marissa Jaffee, and attorney Scott Garcia. 
",60.0,,32.0,20,Generally unfavorable,25,4,Generally unfavorable,False
1000339663,The Choice,2012-06-07,1.0,Unknown,"Celebrity bachelors including rapper Romeo Miller; Jersey Shore's Mike Sorrentino (The Situation) and Pauly D; Joe Jonas of the Jonas Brothers; Rob Kardashian; Olympian skier Jeremy Bloom; soap actor Jason Cook; and chef Rocco DiSpirito select contestants based only on what they hear. The contestants in turn, after being revealed, select which bachelor they would like to date in this dating show hosted by Cat Deeley.",60.0,,30.0,7,Generally unfavorable,38,6,Generally unfavorable,False
1000367181,John Carpenter's Suburban Screams,2023-10-13,1.0,TV-MA,"The anthology series from John Carpenter features true, but frightening stories with the real people who experienced them, as well as reenactments, and archival footage.",,,30.0,8,Generally unfavorable,17,6,Overwhelming dislike,False
1000339159,H8R,2011-09-14,2.0,Unknown,Mario Lopez hosts this reality show where celebrities meet one of their fiercest critics.,60.0,,30.0,10,Generally unfavorable,15,12,Overwhelming dislike,False
1000301653,Hot Properties,2005-09-01,1.0,Unknown,"Hot Properties centers around four women who work for Hot Properties, a high-end Manhattan real estate firm.  Ava Summerlin, the oldest of the women, runs the firm.  She's married to a much-younger man, which makes her feel old and at times causes some problems in their marriage.  Lola Hernandez has recently divorced her husband of ten years after finding out he's gay  Lola is often scared to start dating again because she fears her ""gay-dar"" skills are severely lacking.  Chloe Reid seems to have a lot of trouble with men, never finding a guy who truly cares for her.  The newest employee of Hot Properties, the young and rich Emerson Ives, was originally a client of Hot Properties.  She seems to run into a lot of trouble with her fiancé and often seeks advice from the other girls at the office.

Rounding out the cast is the divorced therapist Dr. Sellers Boyd, the sexy dermatologist Dr. Charlie Thorpe, and the floor's sarcastic receptionist Mary.  Though everyone at the office may be at different stages in their lives, they all work together well and are there for each other when it really matters.",30.0,,31.0,22,Generally unfavorable,0,1,Insufficient scores,False
1000301824,So You Think You Can Dance,2005-01-01,19.0,TV-PG,"From FOX, the creators of American Idol and the producers of American Bandstand and The American Music Awards comes So You Think You Can Dance.In its sophomore season, this show is offering the winner a one year contract for Celine Dion's Vegas show, a brand new car and $100K cash.  Contestants perform a particular style of dance each week with a partner. The audience votes on their favorite couple leaving the 3 couples with the least votes up for elimination. After each dancer performs a solo of their choice for the judges, one male and one female contestant are up for elimination.",60.0,Searching for America's favorite dancer.,31.0,8,Generally unfavorable,65,70,Generally favorable,False
1000303721,The Cougar,2009-04-15,1.0,Unknown,A group of young men compete in a series of challenges to win the affection of an mature woman labeled a 'cougar' in this TV Land reality competition.,60.0,,30.0,9,Generally unfavorable,0,1,Insufficient scores,False
1000300340,Full House,1987-09-22,8.0,TV-G,"Full House ran for eight seasons and was one of the few primetime sitcoms to have more than 190 episodes. Early in its run, Full House received awful reviews for being too ""cheesy,"" but it still became a popular favorite with audiences, even as the reviews remained negative throughout its run.

Set in San Francisco, this is a show about a very loving family headed by Danny Tanner, who became a single father when his wife, Pam Tanner, was killed in a car accident. Pam's brother Jesse, and Danny's best friend Joey Gladstone moved into the house to help Danny raise his three daughters D.J., Stephanie, and Michelle. Although Full House ended in 1995, with syndication, kids are still growing up with the Tanners just like millions did when the show first started.

First Telecast: September 22, 1987

Last Telecast: May 23, 1995

Episodes: 192 Color Episodes",22.0,,31.0,7,Generally unfavorable,72,155,Generally favorable,False
1000302983,Lil' Bush,2007-06-13,2.0,Unknown,Lil' Bush cracks satirical jokes at the Bush administration.  The show depicts the administration members as pint-size cartoon characters.  The title character is accompanied by Lil' Cheney and Lil' Condi.,,,31.0,10,Generally unfavorable,85,4,Universal acclaim,False
1000301941,Mayday,2005-10-02,1.0,TV-PG,"When a U.S. Navy test missile accidentally strikes a commercial airliner, an amateur pilot on board must try to land the plane and deliver the passengers to safety. ",87.0,,30.0,12,Generally unfavorable,0,0,Insufficient scores,True
1000339129,Charlie's Angels,2011-09-22,1.0,TV-14,"The remake of the 1970s show returns with Kate (Annie Ilonzeh), Eve (Minka Kelly), and Abby (Rachael Taylor) as Charles Townsend's angels.",60.0,They're not saints.,30.0,22,Generally unfavorable,31,64,Generally unfavorable,False
1000301707,South Beach,2006-01-01,1.0,TV-14,"South Beach is centered on two best friends, Vince and Matt, who left their lives in Brooklyn behind and moved to the beautiful South Beach in hopes of finding a better future. Matt meets up with his fashion model ex-girlfriend Ariel, who has a new boyfriend Alex, the manager of the nightclub Nocturnal. Alex's mother Elizabeth owns Nocturnal, along with an adjoining hotel named Hotel Soleil, and quickly hires Matt to work for her. Matt has trouble getting along with Alex, and both Matt and Ariel can't seem to settle on just being friends as feelings from their past relationship keep getting in the way. Matt eventually hooks up with Maggie, a waitress at the hotel and bartender at the nightclub, but things still seem to be tense when Matt and Ariel are together. 

Meanwhile, Vincent gains the trust of Fuentes, a powerful player in South Beach's shady underworld, and is offered a job with him. Vincent carries out some pretty odd tasks for Fuentes and gets put in some very intense situations while working for him. He also finds Brianna, a model friend of Ariel, who he believes might be ""the one"" and sets his sights on her, eventually hooking up with her and beginning a meaningful relationship.
",,,29.0,18,Generally unfavorable,0,3,Insufficient scores,False
1000347123,Hidden Hills,2002-09-24,1.0,Unknown,"NBC's ad described this comedy as ""Like your life. Only funnier."" The show focuses on a self-absorbed suburban couple - Paula Marshall plays the busy doctor and Justin Louis is her sex-starved husband.",30.0,"It's like your life, only funnier.",29.0,22,Generally unfavorable,0,1,Insufficient scores,False
1000303634,The Last Templar,2009-01-01,1.0,TV-14,"Based on Raymond Khoury's best-selling novel, this NBC mini-series stars Oscar winner Mira Sorvino and Victor Garber. When she witness a mysterious object get stolen from the Metropolitan Museum by four horsemen dressed as Templar Knights, Manhattan archaeologist Tess Chaykin becomes involved in a fantastic adventure that takes her to far flung locales in Turkey and Greece and finally to the Vatican in Rome that culminates in a shocking revelation.",85.0,,29.0,7,Generally unfavorable,0,1,Insufficient scores,False
1000342439,Timecop,1997-09-22,1.0,Unknown,"Set in 2007, Timecop follows the adventures of Jack Logan, the best agent of the Time Enforcement Commission. Based in Washington, D.C., the TEC was formed to hunt down time criminals who try to change the past. Logan's colleagues include TEC Captain Gene Matuzek, historian Dale Easter, and science/tech advisior Claire Hemmings, who in time becomes a TEC field agent accompanying him on missions into the past.  The show was based on the 1994 feature film of the same name, which starred Jean-Claude Van Damme.",60.0,,29.0,18,Generally unfavorable,0,0,Insufficient scores,False
1000301036,Twenty Good Years,2006-10-11,1.0,Unknown,"Twenty Good Years revolves around John Mason and Jeffrey Pyne, two polar opposites who disagree on just about everything. The only thing upon which they do agree is that they only have about twenty good years left to live. At John's birthday party, they both decide to spend their last good years doing things they've never done before.

The series is produced by Warner Bros. Television, in association with Werner-Gold-Miller, and distributed by the NBC Television Network.",30.0,No plan. No limits. No hair.,29.0,26,Generally unfavorable,0,0,Insufficient scores,False
